,bedrooms,bathrooms,sqft_living,floors,waterfront,view,condition,grade,month_sold,age
13223,3,1.0,1420,1.0,0.0,0.0,4,6,3,41
13224,3,1.0,1540,1.0,0.0,0.0,4,7,11,63
13225,4,1.0,1550,1.5,1.0,4.0,3,6,10,92
13226,2,1.0,730,1.0,0.0,0.0,3,6,7,95
13227,2,1.0,2020,1.0,0.0,0.0,3,7,3,101
13228,3,1.0,1200,1.0,0.0,2.0,3,7,8,67
13229,2,1.0,1240,1.0,0.0,1.0,4,7,6,84
13230,3,2.25,2680,2.0,0.0,0.0,4,8,7,44
13231,3,2.5,1640,2.0,0.0,0.0,3,8,7,24
13232,4,2.0,1640,2.0,0.0,0.0,3,7,5,115
13233,3,2.5,1610,2.0,0.0,0.0,3,7,3,18
13234,3,2.75,2290,1.0,0.0,0.0,5,7,7,55
13235,4,2.25,2130,1.0,0.0,0.0,4,7,5,45
13236,3,1.75,2140,1.5,0.0,0.0,4,7,4,52
13237,3,3.0,4020,1.5,0.0,2.0,3,10,2,23
13238,5,2.5,2030,1.0,0.0,0.0,3,7,4,54
13239,3,1.0,1380,1.0,0.0,0.0,4,7,4,104
13240,3,2.0,1780,1.0,0.0,2.0,3,8,12,95
13241,4,1.5,1440,1.0,0.0,1.0,4,7,5,62
13242,5,2.75,2790,1.0,0.0,0.0,3,9,11,63
13243,4,3.0,4190,2.5,0.0,2.0,5,9,8,94
13244,3,2.5,3870,2.0,0.0,3.0,3,9,7,25
13245,3,2.5,1850,1.0,0.0,0.0,3,7,12,54
13246,3,2.25,1550,3.0,0.0,0.0,3,8,7,18
13247,3,2.5,1920,3.0,0.0,3.0,3,8,3,22
13248,2,1.0,790,1.0,0.0,0.0,3,6,3,75
13249,5,2.25,3740,1.5,0.0,0.0,3,8,7,64
13250,3,1.5,1340,1.0,0.0,0.0,4,7,2,63
13251,3,1.75,1620,1.0,0.0,0.0,5,7,5,96
13252,3,1.0,1680,1.0,0.0,0.0,3,7,3,71
13253,3,2.0,1610,2.0,0.0,0.0,3,8,2,26
13254,4,3.5,4460,1.0,0.0,0.0,3,9,5,60
13255,3,1.5,1200,2.0,0.0,0.0,3,8,3,56
13256,2,1.0,1250,1.0,0.0,0.0,5,7,1,64
13257,3,2.5,3630,2.0,0.0,0.0,3,11,4,23
13258,4,3.0,4260,2.0,0.0,2.0,3,11,5,22
13259,3,2.5,2180,1.0,0.0,0.0,4,8,6,43
13260,3,2.25,1760,1.0,0.0,0.0,4,7,3,43
13261,4,2.0,1820,1.0,0.0,0.0,5,7,8,81
13262,4,2.5,2120,1.0,0.0,0.0,4,8,9,61
13263,4,2.75,2730,2.0,0.0,1.0,3,9,1,13
13264,3,2.5,2430,2.0,0.0,0.0,4,8,10,36
13265,3,1.0,1170,1.0,0.0,0.0,3,7,7,57
13266,3,1.0,2090,1.5,0.0,2.0,3,8,12,91
13267,4,3.25,3910,2.0,0.0,2.0,4,11,5,89
13268,2,1.0,1140,1.0,0.0,0.0,4,6,12,113
13269,2,1.5,1460,1.5,0.0,0.0,3,7,1,110
13270,4,1.5,2700,1.5,0.0,0.0,5,9,11,82
13271,2,1.0,670,1.0,0.0,0.0,4,6,1,80
13272,3,1.75,1880,1.0,0.0,0.0,4,7,5,77
13273,4,3.0,1980,2.5,0.0,0.0,3,8,5,81
13274,3,3.0,2080,1.5,0.0,0.0,3,9,6,18
13275,3,3.25,1380,3.0,0.0,0.0,3,7,10,22
13276,3,2.5,1808,1.0,0.0,0.0,3,8,9,17
13277,3,1.0,1350,1.5,0.0,0.0,3,7,3,68
13278,3,3.0,1760,2.0,0.0,0.0,3,7,4,14
13279,3,1.75,1950,1.0,0.0,0.0,4,7,5,60
13280,4,3.5,3170,2.0,0.0,0.0,3,10,4,23
13281,4,2.5,3000,2.0,0.0,0.0,3,9,6,85
13282,4,1.0,1460,1.0,0.0,0.0,4,6,1,47
13283,3,1.75,1350,1.0,0.0,0.0,4,7,5,49
13284,3,2.25,1470,1.0,0.0,0.0,4,7,3,49
13285,4,3.0,3350,2.0,0.0,0.0,3,10,8,18
13286,4,3.0,3350,2.0,0.0,0.0,3,10,3,18
13287,4,1.0,1360,1.0,0.0,0.0,3,7,9,74
13288,3,1.0,1020,1.0,0.0,0.0,3,7,2,41
13289,3,2.25,1840,1.0,0.0,0.0,4,7,7,42
13290,5,1.75,2030,1.0,0.0,0.0,4,7,3,64
13291,4,1.75,1490,1.0,0.0,0.0,3,6,9,82
13292,2,1.0,2060,1.0,0.0,0.0,3,7,6,60
13293,4,2.0,2240,1.5,0.0,0.0,3,7,11,78
13294,3,2.0,1460,1.0,0.0,0.0,3,7,7,65
13295,3,1.75,2140,1.0,0.0,0.0,3,7,10,74
13296,2,2.25,1420,2.0,0.0,0.0,3,8,3,15
13297,2,1.0,1060,1.5,0.0,0.0,4,6,6,79
13298,4,1.75,1760,1.0,0.0,0.0,5,7,10,96
13299,2,2.25,2320,2.0,0.0,4.0,4,8,2,46
13300,3,1.75,1770,1.0,0.0,0.0,3,8,7,59
13301,10,5.25,4590,1.0,0.0,2.0,3,9,8,14
13302,3,2.5,2040,2.0,0.0,0.0,3,8,4,22
13303,4,1.75,1260,1.0,0.0,0.0,3,6,3,79
13304,2,1.0,1650,1.0,0.0,0.0,3,7,2,79
13305,4,2.25,2380,2.0,0.0,0.0,4,8,12,45
13306,5,3.25,2750,2.0,0.0,1.0,3,7,6,85
13307,3,2.5,2810,2.0,0.0,0.0,3,9,5,21
13308,3,2.0,1340,1.0,0.0,0.0,3,7,12,78
13309,3,2.5,2420,2.0,0.0,4.0,4,8,6,33
13310,2,2.5,2160,1.0,0.0,0.0,3,8,5,20
13311,4,2.0,2450,1.0,0.0,0.0,3,7,3,109
13312,3,1.5,1870,1.0,0.0,0.0,3,7,11,99
13313,3,1.0,1000,1.0,0.0,2.0,4,6,11,89
13314,3,2.5,2240,2.0,0.0,0.0,3,7,10,20
13315,4,2.5,2200,2.0,0.0,0.0,3,7,3,14
13316,1,1.0,790,1.0,0.0,0.0,3,6,10,104
13317,2,1.0,890,1.0,0.0,0.0,3,7,4,73
13318,3,1.0,1270,1.0,0.0,0.0,3,7,3,68
13319,3,1.75,1850,1.5,0.0,0.0,5,8,7,91
13320,3,2.25,1352,3.0,0.0,0.0,3,8,5,15
13321,3,2.0,1540,1.0,0.0,0.0,3,7,7,54
13322,3,1.75,1640,1.0,0.0,0.0,5,7,12,71
13323,3,1.0,1350,1.5,0.0,0.0,3,7,3,94
13324,3,2.5,2010,2.0,0.0,0.0,3,8,8,8
13325,3,1.75,2080,1.0,0.0,0.0,3,7,4,48
13326,3,1.0,1040,1.0,0.0,0.0,3,7,11,66
13327,3,2.5,1890,2.0,0.0,0.0,3,8,2,29
13328,3,2.25,1810,1.0,0.0,0.0,4,7,5,63
13329,3,1.75,1930,1.0,0.0,0.0,3,7,3,59
13330,3,1.0,1010,1.0,0.0,0.0,4,6,6,75
13331,3,2.25,1740,1.0,0.0,0.0,3,7,8,41
13332,4,2.5,2910,2.0,0.0,1.0,3,10,10,90
13333,3,2.25,1330,2.0,0.0,0.0,3,7,12,37
13334,4,2.25,2210,2.0,0.0,0.0,4,8,7,55
13335,3,3.75,2670,2.5,0.0,4.0,4,8,7,45
13336,2,1.0,1000,1.0,0.0,0.0,3,6,8,73
13337,4,2.5,3150,2.0,0.0,0.0,3,9,5,16
13338,3,1.75,1520,1.0,0.0,0.0,4,6,2,51
13339,3,1.0,1690,1.0,0.0,0.0,3,7,10,67
13340,3,1.0,1070,1.0,0.0,0.0,3,7,9,67
13341,3,1.0,910,1.0,0.0,0.0,4,6,5,72
13342,4,2.25,2130,1.0,0.0,0.0,3,7,7,53
13343,2,1.75,2230,1.0,0.0,0.0,4,8,9,75
13344,4,2.5,3560,1.0,0.0,2.0,3,10,5,36
13345,3,2.5,2590,2.0,0.0,0.0,3,9,1,78
13346,4,1.75,2040,1.0,0.0,0.0,3,7,3,60
13347,3,2.75,2100,1.0,0.0,0.0,4,7,11,67
13348,3,1.0,1340,1.5,0.0,0.0,3,7,4,69
13349,3,2.5,2770,2.0,0.0,2.0,3,9,5,30
13350,3,2.5,2400,1.0,0.0,0.0,3,9,10,39
13351,3,1.0,1140,1.0,0.0,0.0,3,7,4,59
13352,2,1.0,930,1.0,0.0,0.0,3,6,8,76
13353,4,1.75,1820,1.0,0.0,0.0,5,7,10,62
13354,4,1.0,1390,1.5,0.0,0.0,4,7,11,96
13355,3,2.5,1480,3.0,0.0,0.0,3,8,10,16
13356,2,1.0,760,1.0,0.0,0.0,3,6,4,80
13357,3,1.75,1580,1.0,0.0,0.0,3,7,5,55
13358,4,2.5,1870,1.0,0.0,0.0,5,8,10,48
13359,2,1.0,1510,1.0,0.0,0.0,3,7,5,99
13360,3,2.0,1250,3.0,0.0,0.0,3,7,8,21
13361,3,1.75,2140,1.0,0.0,0.0,4,7,8,48
13362,3,1.0,1540,1.0,0.0,0.0,4,6,5,54
13363,3,2.25,2950,1.5,0.0,0.0,3,9,5,16
13364,6,3.0,2020,1.0,0.0,0.0,3,7,1,28
13365,4,2.75,2820,1.5,0.0,0.0,3,8,1,95
13366,3,1.75,1660,1.0,0.0,0.0,3,7,7,50
13367,3,1.75,1830,1.0,0.0,0.0,3,7,4,103
13368,2,1.0,720,1.0,0.0,0.0,4,7,9,102
13369,3,2.5,2160,2.0,0.0,0.0,3,8,2,30
13370,3,1.75,1510,2.0,0.0,0.0,3,7,9,33
13371,3,1.5,1870,1.0,0.0,0.0,3,7,10,69
13372,4,2.25,2860,1.0,0.0,0.0,3,8,3,45
13373,3,1.0,990,1.5,0.0,0.0,4,6,3,83
13374,3,1.0,1910,1.0,0.0,0.0,3,7,2,68
13375,3,2.0,1350,1.0,0.0,0.0,3,7,8,45
13376,4,3.25,2557,2.0,0.0,2.0,3,7,10,74
13377,3,2.75,2610,2.0,0.0,0.0,4,7,3,76
13378,3,2.0,1720,1.0,0.0,0.0,5,6,4,117
13379,3,1.75,1170,1.0,0.0,0.0,3,7,10,55
13380,2,1.0,1140,1.0,0.0,0.0,3,6,5,115
13381,3,2.5,2350,1.0,0.0,0.0,4,8,7,56
13382,3,1.0,1020,1.0,0.0,0.0,4,7,10,55
13383,4,2.25,2730,1.0,0.0,0.0,5,7,11,67
13384,4,2.25,1830,2.0,0.0,0.0,3,7,10,31
13385,3,2.5,1690,2.0,0.0,0.0,3,7,2,20
13386,4,2.5,2900,1.0,0.0,3.0,5,8,3,59
13387,4,4.5,6380,2.0,0.0,0.0,3,12,10,16
13388,3,2.5,1690,2.0,0.0,0.0,3,7,11,18
13389,4,2.5,2660,2.0,0.0,2.0,3,9,10,19
13390,4,4.0,4550,1.0,0.0,1.0,4,9,4,33
13391,3,3.0,1530,1.0,0.0,0.0,4,7,5,39
13392,3,2.5,2070,1.5,0.0,0.0,5,8,1,91
13393,4,1.75,1880,1.0,0.0,0.0,4,7,1,57
13394,4,2.5,2240,1.0,0.0,0.0,5,8,8,47
13395,4,2.75,2540,1.5,0.0,0.0,5,7,10,97
13396,3,2.0,1370,1.0,0.0,0.0,4,7,4,34
13397,2,1.0,770,1.0,0.0,0.0,3,6,9,69
13398,5,4.75,7880,2.0,0.0,2.0,3,13,1,26
13399,4,2.75,2970,1.0,0.0,2.0,4,8,1,49
13400,2,1.0,740,1.0,0.0,0.0,3,6,3,80
13401,3,1.5,1360,1.0,0.0,0.0,3,7,8,67
13402,4,2.0,1280,1.0,0.0,0.0,5,6,10,63
13403,4,2.0,1920,1.0,0.0,0.0,3,7,12,60
13404,3,2.0,2020,1.0,0.0,0.0,3,10,5,28
13405,4,2.25,3310,2.0,0.0,0.0,5,9,6,98
13406,2,2.25,2950,1.0,0.0,0.0,4,8,10,80
13407,3,1.5,1320,1.0,0.0,0.0,4,7,7,63
13408,4,2.5,3160,2.0,0.0,0.0,3,8,9,17
13409,2,1.0,1640,1.0,0.0,0.0,3,7,5,44
13410,3,2.75,2440,1.0,0.0,0.0,3,10,11,42
13411,4,2.5,3000,2.0,0.0,0.0,3,9,5,16
13412,5,2.5,2810,2.5,0.0,0.0,3,9,10,115
13413,3,2.0,2390,2.0,0.0,1.0,5,8,5,83
13414,4,1.0,2080,1.5,0.0,0.0,5,7,6,96
13415,3,1.75,2650,1.5,0.0,0.0,4,7,10,60
13416,3,2.5,1060,2.0,0.0,0.0,3,8,6,22
13417,3,2.25,1940,1.0,0.0,1.0,4,7,4,59
13418,2,1.0,1080,1.0,0.0,0.0,3,8,4,74
13419,3,2.25,1700,2.0,0.0,0.0,3,7,4,38
13420,4,3.5,4440,2.0,0.0,0.0,3,11,7,19
13421,3,1.0,1580,2.0,0.0,0.0,3,8,7,117
13422,5,2.75,3630,2.0,0.0,0.0,3,11,10,22
13423,2,2.25,1290,3.0,0.0,0.0,3,8,9,15
13424,4,2.75,1960,1.0,0.0,0.0,4,7,4,54
13425,3,2.0,2090,1.5,0.0,0.0,5,7,8,102
13426,3,1.75,1960,1.0,0.0,0.0,3,7,3,52
13427,3,2.25,2120,2.0,0.0,0.0,4,8,8,41
13428,3,2.75,2290,2.0,0.0,3.0,4,7,5,38
13429,4,2.5,1880,2.0,0.0,0.0,3,7,6,22
13430,2,1.0,770,1.0,0.0,0.0,3,6,8,79
13431,3,2.5,1530,1.5,0.0,0.0,5,7,7,94
13432,2,1.5,1450,1.0,0.0,0.0,3,7,1,82
13433,3,2.25,1690,2.0,0.0,0.0,3,7,1,35
13434,4,1.75,1880,1.5,0.0,0.0,4,7,7,98
13435,4,3.25,4160,2.0,0.0,0.0,3,10,12,27
13436,4,2.5,2140,2.0,0.0,0.0,3,7,6,19
13437,2,2.0,1320,3.0,0.0,0.0,3,7,5,25
13438,4,2.5,2000,2.0,0.0,0.0,3,7,6,25
13439,3,2.0,1460,2.0,0.0,0.0,3,8,9,35
13440,4,2.5,3070,2.0,0.0,0.0,3,10,6,17
13441,3,2.5,1660,1.0,0.0,0.0,4,7,9,52
13442,6,1.5,1810,1.5,0.0,0.0,4,5,12,117
13443,4,3.5,3510,2.0,0.0,0.0,3,11,8,21
13444,3,3.0,2180,1.5,0.0,0.0,5,8,8,92
13445,6,4.0,3300,1.0,0.0,0.0,3,8,1,59
13446,4,2.5,2460,2.0,0.0,0.0,3,8,5,24
13447,4,1.75,1880,1.5,0.0,0.0,3,7,11,78
13448,3,2.0,2290,1.0,0.0,0.0,3,9,12,43
13449,4,2.5,2290,2.0,0.0,0.0,3,8,8,45
13450,4,3.5,3860,2.0,0.0,0.0,3,10,6,26
13451,3,2.5,2640,1.5,0.0,3.0,3,10,11,26
13452,5,2.5,2850,1.0,0.0,0.0,4,7,7,97
13453,4,3.25,3020,1.5,0.0,0.0,5,8,12,95
13454,3,2.0,1510,1.0,0.0,0.0,5,7,4,97
13455,4,2.0,2410,1.0,0.0,0.0,3,7,10,64
13456,3,1.0,1470,1.0,0.0,0.0,3,8,1,74
13457,3,2.75,2890,2.0,0.0,3.0,4,10,5,35
13458,4,3.25,3490,2.0,0.0,0.0,3,10,6,16
13459,3,2.25,1270,2.0,0.0,0.0,3,8,6,8
13460,2,1.0,1000,1.0,0.0,0.0,3,6,3,93
13461,4,1.75,1430,2.0,0.0,0.0,3,7,7,122
13462,3,1.0,1060,1.0,0.0,0.0,3,6,5,79
13463,3,2.0,1680,1.0,0.0,0.0,3,6,7,26
13464,2,2.0,2280,2.0,0.0,0.0,3,9,6,32
13465,4,2.5,2450,1.5,0.0,0.0,4,8,4,92
13466,3,2.25,3650,2.0,0.0,4.0,4,7,7,75
13467,2,1.0,830,1.0,0.0,0.0,4,6,4,75
13468,4,2.5,3490,2.0,0.0,3.0,3,11,5,22
13469,2,1.5,1050,2.0,0.0,0.0,3,8,12,15
13470,2,2.5,1170,2.0,0.0,0.0,3,8,3,21
13471,3,1.0,1220,1.0,0.0,0.0,4,7,2,57
13472,3,1.75,1310,1.0,0.0,0.0,4,7,10,35
13473,4,2.5,3130,2.0,0.0,0.0,3,8,10,18
13474,3,1.75,1590,1.5,0.0,0.0,3,6,9,89
13475,4,2.5,1720,2.0,0.0,0.0,3,8,1,28
13476,3,2.25,2520,2.0,0.0,0.0,3,9,9,17
13477,3,2.0,1520,1.0,0.0,0.0,3,7,8,39
13478,4,2.25,3260,2.0,0.0,0.0,5,9,3,115
13479,4,3.25,3910,2.0,0.0,0.0,3,10,1,16
13480,4,2.5,3480,2.0,0.0,0.0,3,9,9,22
13481,3,2.5,3040,2.0,0.0,0.0,4,10,12,39
13482,4,1.75,2030,1.0,0.0,0.0,3,8,3,56
13483,6,3.25,3870,2.0,0.0,0.0,3,10,3,33
13484,3,2.5,1870,2.0,0.0,0.0,3,7,12,18
13485,2,2.0,2640,1.0,0.0,1.0,5,8,11,59
13486,4,1.75,1940,1.0,0.0,0.0,5,7,5,100
13487,3,2.5,1710,2.0,0.0,0.0,3,7,10,41
13488,4,2.0,1690,1.5,0.0,0.0,4,7,10,55
13489,3,1.75,2340,1.0,0.0,0.0,4,8,5,55
13490,4,1.75,1700,1.5,0.0,0.0,3,7,6,57
13491,3,1.5,1850,1.0,0.0,0.0,4,7,2,74
13492,2,2.0,1370,1.0,0.0,0.0,3,8,3,73
13493,4,2.5,2900,2.0,0.0,0.0,3,9,9,29
13494,3,3.0,2400,2.0,0.0,0.0,3,7,9,31
13495,4,3.0,3740,2.0,0.0,0.0,3,9,6,34
13496,4,2.75,2170,2.0,0.0,0.0,3,8,9,8
13497,3,1.0,970,1.0,0.0,0.0,4,6,3,60
13498,3,2.5,2620,1.0,0.0,3.0,4,7,3,58
13499,4,2.5,2980,2.0,0.0,0.0,3,9,2,29
13500,3,2.5,2340,2.0,0.0,2.0,4,9,3,41
13501,5,1.75,1880,2.0,0.0,0.0,3,6,12,100
13502,2,1.0,1480,1.0,0.0,0.0,4,7,12,97
13503,4,2.5,2240,1.0,0.0,0.0,4,7,6,34
13504,4,2.5,2940,2.0,0.0,0.0,3,9,7,18
13505,1,1.0,710,1.0,0.0,0.0,4,6,2,94
13506,4,1.0,1460,1.5,0.0,0.0,3,5,3,82
13507,3,1.0,1530,1.0,0.0,0.0,4,8,4,73
13508,4,2.5,2630,2.0,0.0,0.0,3,9,7,23
13509,5,1.0,2230,1.5,0.0,3.0,4,7,3,99
13510,3,1.0,960,1.0,0.0,0.0,4,7,9,116
13511,2,1.5,1180,2.0,0.0,0.0,3,8,10,16
13512,2,1.0,1760,1.0,1.0,4.0,4,7,9,71
13513,3,2.5,1340,2.0,0.0,0.0,3,8,9,38
13514,4,2.25,2800,1.0,0.0,0.0,5,9,10,57
13515,5,3.5,4330,1.0,0.0,4.0,3,12,8,14
13516,3,2.5,3720,2.0,0.0,0.0,3,11,5,40
13517,4,2.0,1670,1.0,0.0,0.0,4,7,8,45
13518,3,1.0,1100,1.0,0.0,0.0,3,7,8,67
13519,3,2.5,3240,2.0,0.0,0.0,3,8,6,18
13520,4,1.5,1680,1.0,0.0,0.0,4,7,5,57
13521,3,1.0,1030,1.0,0.0,0.0,4,7,7,72
13522,3,2.5,1630,1.0,0.0,0.0,3,7,6,44
13523,3,2.0,2610,1.0,0.0,0.0,3,7,10,104
13524,2,1.0,1250,1.0,0.0,0.0,3,6,11,94
13525,4,1.75,1480,1.0,0.0,0.0,4,7,7,53
13526,3,1.0,1390,1.0,0.0,0.0,3,5,7,68
13527,4,2.5,1940,2.0,0.0,0.0,3,8,10,25
13528,4,2.5,2960,2.0,0.0,0.0,3,9,10,17
13529,3,2.25,4320,1.0,0.0,0.0,4,10,10,50
13530,5,1.5,1500,1.0,0.0,0.0,5,6,5,102
13531,2,1.0,840,1.0,0.0,0.0,3,6,9,71
13532,4,2.5,3560,2.0,0.0,0.0,3,11,2,30
13533,4,2.75,2390,1.0,0.0,0.0,4,9,1,33
13534,3,1.75,1200,1.0,0.0,0.0,5,6,2,67
13535,3,2.5,2570,2.0,0.0,0.0,3,11,4,38
13536,5,2.25,2180,1.0,0.0,0.0,4,8,4,56
13537,3,2.5,3450,2.0,0.0,0.0,3,10,4,35
13538,3,2.5,2020,2.0,0.0,0.0,3,7,7,19
13539,3,2.5,2480,2.0,0.0,0.0,3,9,8,30
13540,3,1.5,1140,2.0,0.0,0.0,3,7,8,34
13541,3,1.0,1530,1.0,0.0,0.0,4,7,1,62
13542,3,2.0,1700,1.0,0.0,0.0,3,7,8,61
13543,3,1.0,2150,1.0,0.0,0.0,3,8,5,71
13544,3,2.0,1190,1.5,0.0,0.0,4,6,12,104
13545,3,2.75,1730,2.0,0.0,2.0,3,7,4,47
13546,3,1.75,1400,1.0,0.0,0.0,4,7,7,38
13547,3,2.5,2200,2.0,0.0,0.0,3,7,2,19
13548,3,1.5,960,1.0,0.0,0.0,3,6,10,78
13549,3,2.0,1770,1.0,0.0,3.0,3,7,4,38
13550,4,2.5,2970,2.0,0.0,0.0,3,9,12,17
13551,3,2.5,1590,2.0,0.0,0.0,3,7,7,28
13552,3,2.5,3350,2.0,0.0,0.0,3,8,6,17
13553,4,2.5,3370,2.0,0.0,0.0,3,10,8,23
13554,3,2.5,1960,2.0,0.0,0.0,3,7,5,18
13555,3,1.75,1360,1.0,0.0,0.0,4,7,10,41
13556,3,2.5,2780,2.0,0.0,0.0,3,9,3,18
13557,4,2.5,3000,2.0,0.0,0.0,3,7,6,20
13558,4,2.5,3600,2.0,0.0,0.0,3,9,1,43
13559,2,1.0,990,1.0,0.0,0.0,4,6,7,104
13560,4,3.5,2990,2.0,0.0,4.0,5,9,9,97
13561,4,1.0,1200,1.5,0.0,2.0,3,7,1,114
13562,3,1.0,1530,1.0,0.0,0.0,3,7,9,70
13563,1,1.75,1440,1.0,0.0,0.0,3,7,7,99
13564,3,1.75,1940,1.0,1.0,1.0,4,7,12,67
13565,4,2.75,2140,2.0,0.0,0.0,4,7,7,32
13566,5,1.75,2330,1.5,0.0,0.0,3,7,3,95
13567,4,3.5,2734,2.0,0.0,0.0,5,8,10,48
13568,3,1.75,1950,1.0,0.0,0.0,3,7,3,44
13569,3,1.75,1440,1.0,0.0,0.0,3,7,9,41
13570,3,2.25,1530,1.0,0.0,0.0,3,7,2,42
13571,4,1.75,1910,1.0,0.0,0.0,4,8,8,51
13572,5,2.0,1750,1.0,0.0,0.0,3,7,9,66
13573,3,2.25,1600,2.0,0.0,0.0,4,8,7,39
13574,3,1.75,1750,1.0,0.0,0.0,3,8,8,54
13575,2,1.0,940,1.0,0.0,0.0,4,6,5,111
13576,2,1.0,880,1.0,0.0,0.0,3,7,5,103
13577,3,1.75,1650,1.0,0.0,0.0,5,7,5,71
13578,4,3.5,3820,2.0,0.0,0.0,3,10,6,32
13579,3,1.5,1900,1.0,0.0,0.0,3,8,2,55
13580,4,1.75,3720,1.0,0.0,3.0,4,9,10,75
13581,3,1.0,1410,1.5,0.0,0.0,3,6,8,97
13582,3,1.0,960,1.0,0.0,0.0,4,5,10,66
13583,2,1.75,1930,1.0,0.0,0.0,3,8,11,17
13584,4,2.5,3420,2.0,0.0,0.0,3,11,4,28
13585,4,2.75,3010,2.0,0.0,2.0,3,9,3,99
13586,4,1.0,1780,1.5,0.0,0.0,3,8,3,75
13587,4,2.5,2080,1.0,0.0,0.0,4,8,8,53
13588,2,1.0,1250,1.0,0.0,0.0,3,7,3,71
13589,5,3.0,2257,1.0,0.0,0.0,3,8,5,17
13590,3,1.5,1670,1.5,0.0,0.0,4,7,8,110
13591,4,2.25,2250,2.0,0.0,0.0,4,9,3,42
13592,3,1.75,1650,1.0,0.0,0.0,3,7,10,30
13593,5,2.25,2880,2.0,0.0,0.0,4,8,5,32
13594,4,3.0,3620,2.0,0.0,2.0,3,9,12,42
13595,3,1.75,1950,1.0,0.0,0.0,3,8,11,69
13596,4,2.5,2280,1.0,0.0,0.0,4,7,2,56
13597,2,1.75,1740,1.5,0.0,2.0,4,7,10,115
13598,3,1.0,1220,1.0,0.0,0.0,3,7,5,56
13599,4,1.75,2260,1.0,0.0,0.0,2,8,10,44
13600,4,2.0,1790,2.0,0.0,2.0,2,7,4,34
13601,4,2.5,2440,2.0,0.0,0.0,3,7,9,23
13602,3,1.5,1400,1.0,0.0,0.0,4,7,11,58
13603,3,2.75,1810,2.0,0.0,0.0,3,8,9,8
13604,2,1.0,1400,1.0,0.0,0.0,3,7,5,100
13605,2,1.0,1400,1.0,0.0,0.0,3,7,12,100
13606,4,2.5,2010,2.0,0.0,0.0,3,7,2,22
13607,3,3.0,2520,1.5,0.0,0.0,3,8,5,97
13608,3,2.25,3060,2.0,0.0,0.0,3,10,8,34
13609,4,2.5,2150,2.0,0.0,0.0,3,7,3,12
13610,3,2.25,2880,2.0,0.0,0.0,3,10,7,33
13611,2,2.0,1300,1.0,0.0,0.0,3,8,9,16
13612,3,1.75,2770,1.0,0.0,0.0,4,8,6,44
13613,4,1.5,1780,1.0,0.0,0.0,4,8,1,72
13614,4,3.5,3730,2.0,0.0,2.0,3,10,6,31
13615,2,1.0,930,1.0,0.0,0.0,1,5,7,90
13616,2,1.0,930,1.0,0.0,0.0,1,5,3,90
13617,2,1.75,1460,1.0,0.0,0.0,5,7,9,56
13618,3,2.0,1310,1.0,0.0,0.0,3,7,2,28
13619,4,2.5,2770,2.0,0.0,0.0,3,9,6,33
13620,3,3.25,3140,2.0,0.0,3.0,4,10,7,109
13621,4,2.5,1770,2.0,0.0,0.0,3,7,9,18
13622,3,1.0,1220,1.0,0.0,0.0,4,7,10,68
13623,4,2.5,2190,2.0,0.0,0.0,3,8,3,23
13624,4,2.0,1800,1.0,0.0,0.0,3,7,1,80
13625,5,2.75,3100,1.0,0.0,2.0,4,9,6,49
13626,3,2.5,2270,2.0,0.0,0.0,3,7,4,15
13627,3,1.0,1300,2.0,0.0,0.0,3,6,4,75
13628,3,2.0,1769,1.0,0.0,0.0,4,7,6,67
13629,6,2.5,3370,1.0,0.0,0.0,3,8,12,58
13630,4,2.5,1630,2.0,0.0,0.0,3,7,8,23
13631,2,2.25,2470,1.0,0.0,0.0,4,8,10,68
13632,4,2.5,2600,2.0,0.0,0.0,3,8,1,19
13633,3,2.0,1800,1.0,0.0,0.0,3,8,4,44
13634,4,2.5,2240,2.0,0.0,0.0,3,7,3,21
13635,3,2.0,1960,1.0,0.0,2.0,5,8,5,65
13636,3,1.0,1710,1.5,0.0,0.0,4,7,6,96
13637,4,1.75,2140,1.0,0.0,0.0,3,7,4,57
13638,3,2.0,1400,1.0,0.0,0.0,3,6,5,74
13639,2,1.0,890,1.0,0.0,0.0,4,6,6,103
13640,4,1.0,1820,2.0,0.0,0.0,3,8,9,99
13641,3,2.25,1860,1.0,0.0,0.0,4,7,2,46
13642,3,1.0,1220,1.0,0.0,0.0,4,7,9,50
13643,3,2.75,2300,2.0,0.0,0.0,3,8,6,14
13644,2,1.0,1520,2.0,0.0,0.0,4,7,4,44
13645,2,1.0,1440,1.0,0.0,0.0,3,7,6,107
13646,3,1.75,1170,1.0,0.0,0.0,3,7,7,70
13647,3,1.75,1170,1.0,0.0,0.0,3,7,11,70
13648,4,2.25,3200,2.0,0.0,0.0,4,9,10,50
13649,5,2.5,4470,2.5,0.0,0.0,3,11,6,38
13650,4,2.5,2570,2.0,0.0,0.0,3,7,4,13
13651,3,2.5,2370,2.0,0.0,0.0,3,9,4,32
13652,4,1.5,1800,1.5,0.0,0.0,4,7,5,64
13653,5,2.5,2300,1.0,0.0,0.0,3,8,4,47
13654,3,2.5,3240,2.0,0.0,0.0,3,8,7,21
13655,3,2.5,2280,1.0,0.0,0.0,3,9,2,27
13656,4,1.75,1870,1.0,0.0,1.0,5,6,1,79
13657,3,2.25,1820,1.0,0.0,0.0,4,7,2,53
13658,5,2.75,2390,1.0,0.0,0.0,4,7,4,56
13659,4,1.75,2110,1.0,0.0,3.0,3,8,4,81
