,bedrooms,bathrooms,log_sqft_living,sqft_above,sqft_living15,floors,waterfront,view,condition,grade,month_sold,age
9691,3,2.0,7.438383530044307,1120,1740,1.0,0.0,0.0,3,7,8,61
9692,3,1.0,6.9957661563048505,1092,930,1.5,0.0,0.0,3,6,5,104
9693,5,2.25,7.484368643286131,1330,1780,1.0,0.0,0.0,4,8,9,46
9694,4,2.5,7.687080155783135,1190,2070,1.0,0.0,0.0,3,7,2,50
9695,4,2.5,7.644919344958857,2090,2090,2.0,0.0,0.0,4,8,7,30
9696,3,2.75,7.696212639346407,2200,2710,2.0,0.0,0.0,3,8,8,20
9697,4,2.5,7.488852955733459,1788,1700,2.0,0.0,0.0,4,7,11,32
9698,3,1.5,7.306531398939505,1490,1560,1.5,0.0,0.0,4,7,6,116
9699,4,2.0,7.396335293800808,1050,1670,1.0,0.0,0.0,4,7,5,47
9700,4,2.5,8.113726085970747,3340,1770,2.0,0.0,0.0,3,10,7,26
9701,3,4.5,8.384804003370492,3720,2460,2.0,1.0,3.0,3,9,6,54
9702,3,2.0,7.90100705199242,1350,1700,1.0,0.0,0.0,4,8,5,60
9703,3,2.5,7.659171367666058,1220,1820,1.0,0.0,0.0,3,7,9,38
9704,4,3.75,8.37793112408273,4350,2190,2.0,0.0,0.0,3,10,6,9
9705,3,2.5,7.1853870155804165,880,3040,2.0,0.0,0.0,3,7,10,17
9706,2,1.0,6.551080335043404,700,1230,1.0,0.0,0.0,3,6,11,73
9707,3,1.0,7.138866999945524,1260,1520,1.0,0.0,0.0,4,6,5,68
9708,5,3.25,8.03268487596762,2230,2810,1.0,0.0,2.0,4,9,3,54
9709,4,1.75,7.824046010856292,1600,2170,1.0,0.0,2.0,3,8,2,66
9710,3,2.0,7.3395376954076745,1540,2070,1.0,0.0,0.0,3,7,7,24
9711,3,1.75,7.22983877815125,930,1320,1.0,0.0,0.0,2,7,11,72
9712,4,2.5,7.7706452341291765,2080,2970,2.0,0.0,2.0,3,9,11,14
9713,3,2.5,7.696212639346407,2200,2130,2.0,0.0,0.0,3,8,5,13
9714,3,2.25,7.473069088032197,1760,1760,2.0,0.0,0.0,3,7,11,27
9715,2,1.75,7.484368643286131,890,1560,1.0,0.0,0.0,5,7,8,97
9716,4,2.75,7.824046010856292,1420,1430,1.5,0.0,0.0,4,7,10,115
9717,3,2.5,7.762170607138205,1570,2270,1.0,0.0,0.0,4,8,7,56
9718,3,2.25,7.258412150595307,960,1480,1.0,0.0,0.0,3,7,3,46
9719,2,1.0,6.813444599510896,910,1050,1.0,0.0,0.0,3,7,9,98
9720,4,3.0,8.055157731819678,3150,3150,2.0,0.0,0.0,3,9,9,21
9721,3,2.25,7.484368643286131,1450,1950,1.0,0.0,0.0,3,8,9,37
9722,4,2.75,7.835974581721566,2530,2490,2.0,0.0,0.0,4,8,10,28
9723,3,1.75,7.432483807917119,1690,1690,1.0,0.0,0.0,3,7,2,36
9724,3,2.5,7.450079569807499,1720,1780,2.0,0.0,0.0,3,8,5,28
9725,4,2.25,7.6638772587034705,1330,1310,1.0,0.0,0.0,5,7,8,57
9726,3,3.0,8.194229304819817,2370,2550,2.0,1.0,4.0,5,10,7,45
9727,3,1.0,7.414572881350589,1660,1380,1.0,0.0,0.0,3,7,8,65
9728,5,2.75,8.101677747454572,3300,3150,2.0,0.0,0.0,3,10,12,15
9729,4,2.5,7.8632667240095735,1570,1660,1.5,0.0,0.0,3,7,8,61
9730,3,2.0,7.146772179452637,1270,1620,1.0,0.0,0.0,4,7,4,53
9731,3,1.75,7.05617528410041,1160,1110,1.0,0.0,0.0,4,6,1,104
9732,3,1.75,6.907755278982137,1000,1220,1.0,0.0,0.0,3,6,4,53
9733,5,3.0,7.749322464660356,1510,1200,1.0,0.0,0.0,3,7,5,59
9734,4,2.5,7.803843303538772,2450,2630,2.0,0.0,0.0,3,8,4,37
9735,4,2.0,7.659171367666058,2120,2090,2.0,0.0,0.0,3,9,6,117
9736,3,1.5,6.993932975223189,1090,2010,1.0,0.0,0.0,4,7,3,64
9737,4,3.5,8.24800570160062,2440,2520,2.0,0.0,2.0,3,8,7,67
9738,2,2.5,7.05617528410041,1160,1380,2.0,0.0,0.0,3,7,5,24
9739,4,2.0,7.886081401775745,1480,2350,1.5,0.0,0.0,4,7,6,99
9740,3,1.75,7.6544432264701125,1210,1660,1.0,0.0,0.0,3,8,10,66
9741,5,2.5,7.77485576666552,1580,1880,1.0,0.0,0.0,4,8,12,46
9742,3,2.5,7.8709295967551425,2620,2950,1.0,0.0,0.0,3,10,12,37
9743,4,2.5,7.414572881350589,1660,1060,1.0,0.0,0.0,4,7,7,44
9744,4,3.5,8.442469645220301,4640,4690,2.0,0.0,0.0,3,10,5,15
9745,4,2.5,7.948031990637284,2830,2520,2.0,0.0,0.0,3,9,10,24
9746,4,3.0,7.659171367666058,1830,2120,2.0,0.0,3.0,4,8,12,114
9747,4,2.25,7.635303886259415,2070,2080,2.0,0.0,0.0,4,8,6,45
9748,3,2.0,7.859413154693583,1980,3170,2.0,0.0,0.0,3,8,5,34
9749,3,1.75,7.326465613840322,1520,1590,1.0,0.0,0.0,4,7,11,55
9750,2,1.5,7.200424892944957,1120,1340,2.0,0.0,0.0,3,8,6,14
9751,2,1.75,6.956545443151569,1050,1320,1.5,0.0,2.0,4,6,9,97
9752,2,1.0,7.003065458786462,780,1410,1.0,0.0,0.0,3,7,11,40
9753,3,2.5,7.649692623711514,2100,2100,2.0,0.0,4.0,3,7,4,77
9754,3,3.5,8.035926369891792,2020,2180,2.0,0.0,2.0,4,9,9,27
9755,4,3.0,7.723120092266331,2260,2200,2.0,0.0,0.0,4,7,4,45
9756,1,0.75,6.253828811575473,520,980,1.0,0.0,0.0,4,6,4,75
9757,4,1.75,7.8160138391590275,1460,2910,1.0,0.0,3.0,3,8,10,64
9758,3,1.5,7.402451520818244,1640,1490,1.5,0.0,0.0,3,8,10,93
9759,2,1.0,7.200424892944957,890,1380,1.0,0.0,0.0,3,7,2,83
9760,3,2.25,7.272398392570047,1440,1590,1.0,0.0,0.0,3,7,2,57
9761,4,2.5,7.779048644925556,2390,2560,2.0,0.0,0.0,3,7,8,19
9762,3,2.0,7.306531398939505,1490,1500,2.0,0.0,0.0,5,6,7,74
9763,3,1.0,7.438383530044307,1700,1610,1.5,0.0,0.0,4,8,5,116
9764,4,3.0,7.937374696163295,2800,2780,2.0,0.0,0.0,3,9,5,23
9765,3,2.0,7.67786350067821,2160,2760,1.0,0.0,0.0,3,10,2,31
9766,4,1.0,7.600902459542082,1250,1140,1.5,0.0,0.0,3,7,6,106
9767,4,1.0,7.461640392208575,1740,1590,1.5,0.0,0.0,3,7,12,98
9768,2,1.0,7.177782416195197,810,1300,1.0,0.0,0.0,3,6,3,78
9769,3,2.5,8.089482474360754,3260,2520,2.0,0.0,0.0,4,9,9,38
9770,3,1.0,7.24422751560335,1400,1600,1.0,0.0,0.0,4,7,7,54
9771,4,2.5,8.261009786023827,3870,2170,2.0,0.0,0.0,3,10,1,15
9772,3,1.75,8.294049640102028,2190,2530,1.0,0.0,0.0,3,9,7,35
9773,4,2.0,7.749322464660356,1620,1740,1.5,0.0,0.0,5,7,7,109
9774,3,1.0,7.090076835776092,1200,1120,1.5,0.0,0.0,3,6,3,77
9775,3,2.5,7.299797366758161,1480,1480,3.0,0.0,0.0,3,8,4,15
9776,2,1.0,6.551080335043404,700,1060,1.0,0.0,0.0,3,6,10,79
9777,3,1.75,7.299797366758161,1480,1480,1.0,0.0,0.0,3,7,12,68
9778,3,4.0,8.540909718033554,4490,2510,3.0,0.0,2.0,3,11,2,14
9779,2,2.25,7.170119543449628,1300,1300,3.0,0.0,0.0,3,8,4,14
9780,5,1.5,7.5652752818989315,1930,1480,2.0,0.0,0.0,3,7,12,56
9781,4,4.5,8.597851094433691,3890,4760,1.0,0.0,0.0,3,11,5,21
9782,3,3.0,7.937374696163295,1580,2580,1.0,0.0,0.0,3,9,3,69
9783,4,2.0,7.595889917718538,1260,1770,1.0,0.0,0.0,3,9,5,66
9784,3,2.75,7.736307096548285,1950,2290,2.0,0.0,0.0,4,9,3,27
9785,3,2.0,7.251344983372214,1410,1410,1.0,0.0,0.0,4,7,6,39
9786,4,2.5,7.897296472595885,2690,2520,2.0,0.0,0.0,3,9,12,24
9787,3,1.0,7.146772179452637,1270,2100,1.5,0.0,3.0,3,7,4,95
9788,3,2.5,7.272398392570047,1440,1440,2.0,0.0,0.0,3,7,2,17
9789,3,2.25,7.154615356913663,1080,1280,2.0,0.0,0.0,3,8,8,14
9790,3,3.25,7.265429723253953,1430,1430,3.0,0.0,0.0,3,8,1,15
9791,3,2.5,7.8160138391590275,2480,2480,2.0,0.0,0.0,3,9,8,30
9792,4,2.5,7.893572073504902,2680,2680,2.0,0.0,0.0,3,8,3,9
9793,5,2.0,7.8632667240095735,1400,1700,1.5,0.0,0.0,4,6,1,108
9794,3,2.5,7.5652752818989315,1930,1790,2.0,0.0,0.0,4,7,5,34
9795,2,2.0,6.733401891837359,840,1430,1.5,0.0,0.0,5,6,11,80
9796,3,2.75,7.859413154693583,2590,2850,2.0,0.0,0.0,3,10,6,29
9797,2,1.0,6.946975992135418,1040,2080,1.0,0.0,0.0,3,7,5,71
9798,4,1.5,7.8898337513942955,2670,2420,2.0,0.0,0.0,3,8,5,26
9799,4,2.0,7.473069088032197,1060,1280,1.0,0.0,0.0,3,7,3,60
9800,3,3.25,7.886081401775745,2660,1320,2.5,0.0,0.0,3,8,12,8
9801,3,2.0,6.956545443151569,1050,1690,1.0,0.0,0.0,4,7,8,69
9802,3,1.75,7.293017679772782,1470,1800,1.0,0.0,0.0,4,7,3,44
9803,3,2.5,7.843848638152472,2550,3180,2.0,0.0,0.0,3,9,6,32
9804,3,1.0,7.154615356913663,1280,2020,1.0,0.0,0.0,4,7,3,101
9805,3,2.5,7.7664168980196555,2360,2360,2.0,0.0,0.0,3,7,9,19
9806,3,1.75,7.673223121121708,1650,1550,1.0,0.0,0.0,3,7,4,44
9807,4,1.75,7.61085279039525,1100,1670,1.0,0.0,0.0,3,7,8,47
9808,5,3.25,8.48879371689454,3820,4040,2.0,0.0,2.0,4,11,5,33
9809,4,2.75,8.24800570160062,2850,1860,2.0,0.0,0.0,3,9,11,8
9810,4,2.5,7.937374696163295,2800,2530,2.0,0.0,0.0,3,9,8,21
9811,3,1.75,7.649692623711514,1300,2220,1.0,0.0,0.0,3,7,7,79
9812,3,1.75,7.426549072397305,1400,1540,1.0,0.0,0.0,4,7,7,62
9813,5,2.0,7.691656822810547,1110,1660,1.0,0.0,0.0,5,7,7,57
9814,2,1.0,7.4127640174265625,1657,2050,2.0,0.0,0.0,3,7,11,112
9815,2,1.0,6.721425700790643,830,1160,1.0,0.0,0.0,3,6,12,83
9816,2,1.0,6.606650186198215,740,740,1.0,0.0,0.0,3,6,3,80
9817,4,3.5,8.610683534503575,2910,4290,1.0,0.0,4.0,3,12,10,26
9818,3,3.25,8.240121298076472,3790,2740,2.0,0.0,4.0,3,10,5,37
9819,3,2.25,7.635303886259415,1170,1570,1.0,0.0,0.0,3,7,3,58
9820,4,3.5,8.345217926676428,4210,3950,2.0,0.0,0.0,3,9,7,21
9821,4,3.5,7.5652752818989315,1930,1500,1.5,0.0,2.0,3,7,9,102
9822,4,3.0,7.9724660159745655,1530,2820,1.0,0.0,3.0,5,8,7,63
9823,3,2.5,7.615791072035833,2030,1870,1.0,0.0,0.0,3,9,9,23
9824,3,1.5,7.215239978730097,1360,1310,1.5,0.0,0.0,5,7,6,38
9825,3,1.0,7.090076835776092,1200,1510,1.0,0.0,0.0,3,7,7,63
9826,3,1.0,7.24422751560335,1400,1430,1.0,0.0,0.0,3,6,11,60
9827,3,1.0,7.200424892944957,1340,1250,1.0,0.0,0.0,3,7,12,54
9828,5,2.0,7.5652752818989315,1930,1130,1.5,0.0,0.0,3,6,5,81
9829,3,1.75,6.975413927455952,1070,1200,1.0,0.0,0.0,3,7,6,45
9830,2,2.0,6.946975992135418,850,1350,1.0,0.0,0.0,2,6,12,72
9831,3,2.75,7.649692623711514,1510,2240,2.0,0.0,0.0,3,9,5,24
9832,3,1.5,7.365180126021013,1290,1570,1.0,0.0,0.0,3,8,12,83
9833,4,3.25,8.131530710604252,2000,3460,1.0,0.0,0.0,4,8,10,42
9834,4,1.75,7.600902459542082,1130,1540,1.0,0.0,0.0,4,7,8,73
9835,4,1.75,7.52294091807237,1270,1270,1.0,0.0,0.0,4,6,6,78
9836,3,2.25,7.560080465021827,1520,2170,1.0,0.0,0.0,3,8,7,57
9837,7,5.75,8.216088098632316,3700,2510,2.0,0.0,1.0,3,8,5,74
9838,4,2.25,7.580699752224563,1960,1560,2.0,0.0,0.0,3,7,7,57
9839,3,2.5,7.455876687491824,1730,1780,2.0,0.0,0.0,3,7,4,23
9840,3,4.0,8.384804003370492,4380,3630,2.0,0.0,0.0,5,11,5,39
9841,4,1.5,7.1853870155804165,1320,1720,1.0,0.0,0.0,4,7,6,68
9842,3,2.25,8.026170194946426,3060,3510,2.0,0.0,0.0,3,10,8,34
9843,5,2.25,7.7142311448490855,2240,2180,2.0,0.0,0.0,3,7,10,32
9844,4,2.5,7.700747794511798,2210,1970,2.0,0.0,0.0,3,8,6,29
9845,3,1.75,7.484368643286131,990,1780,1.0,0.0,0.0,4,7,2,95
9846,2,1.0,6.9985096422506015,1095,1310,1.5,0.0,0.0,3,7,7,121
9847,3,2.5,7.432483807917119,1690,2220,2.0,0.0,0.0,3,7,8,19
9848,4,2.25,7.843848638152472,1560,2440,1.0,0.0,0.0,4,7,9,43
9849,4,1.75,7.832014180505469,1680,2340,1.0,0.0,0.0,3,8,11,57
9850,4,2.75,7.554858521040676,1430,1750,1.0,0.0,0.0,4,7,1,42
9851,7,1.5,7.8898337513942955,2320,2030,1.5,0.0,0.0,4,8,10,74
9852,3,1.0,7.232733136177615,1384,1000,1.0,0.0,0.0,4,6,12,57
9853,4,2.0,7.745002803515839,1430,1630,1.0,0.0,0.0,3,7,4,28
9854,2,1.0,7.241366283322318,1396,2020,1.0,0.0,0.0,3,7,5,82
9855,3,3.5,8.06777619577889,2630,2600,1.0,0.0,3.0,4,8,3,81
9856,5,2.75,7.975908360165538,1590,2910,1.0,0.0,0.0,3,8,6,45
9857,4,2.0,7.659171367666058,1770,1560,1.0,0.0,0.0,4,6,3,73
9858,4,2.75,7.8632667240095735,1300,2550,1.0,0.0,0.0,4,8,5,62
9859,4,2.5,7.4673710669175595,1750,1580,2.0,0.0,0.0,3,7,6,13
9860,3,2.0,7.3901814282264295,1200,1540,1.0,0.0,0.0,3,7,12,53
9861,3,3.0,7.948031990637284,1840,3420,2.0,0.0,3.0,3,8,2,107
9862,4,2.5,7.940939762327791,2810,2810,2.0,0.0,0.0,3,9,7,24
9863,5,1.0,7.8160138391590275,1640,1940,1.5,0.0,0.0,3,7,3,103
9864,2,1.0,6.813444599510896,910,1260,1.0,0.0,0.0,3,7,5,70
9865,3,2.75,7.170119543449628,860,1550,1.0,0.0,0.0,3,7,6,26
9866,4,3.5,8.039157390473237,2250,2660,2.0,0.0,2.0,3,9,1,41
9867,7,3.75,7.745002803515839,2310,1360,2.0,0.0,0.0,3,8,8,38
9868,3,0.75,7.828038032125829,2510,2130,2.0,0.0,0.0,4,7,3,61
9869,3,2.5,7.640123172695364,2080,2080,2.0,0.0,0.0,3,7,9,18
9870,3,2.25,7.615791072035833,1500,2030,1.0,0.0,0.0,4,8,5,38
9871,4,2.0,7.630461261783627,1370,2060,1.0,0.0,1.0,4,8,10,68
9872,5,2.0,7.90100705199242,1540,2040,1.0,0.0,0.0,4,7,6,60
9873,3,1.0,6.956545443151569,1050,1460,1.0,0.0,0.0,5,6,2,67
9874,4,2.75,7.426549072397305,1680,2400,1.0,0.0,0.0,4,7,5,56
9875,3,1.75,7.371489295214277,1590,1970,1.0,0.0,0.0,4,8,12,43
9876,3,1.5,7.528331766707247,1860,1860,1.0,0.0,0.0,4,7,10,56
9877,3,1.75,7.501082124259871,1290,1550,1.0,0.0,0.0,4,7,7,39
9878,3,2.5,7.3777589082278725,1600,1390,3.0,0.0,0.0,3,8,12,17
9879,3,2.5,7.495541943884256,1800,1770,2.0,0.0,0.0,3,7,4,26
9880,5,2.75,7.958576903813898,2860,3150,2.0,0.0,0.0,3,9,5,16
9881,4,2.25,7.580699752224563,1330,1540,1.0,0.0,0.0,4,8,2,46
9882,3,1.75,7.455876687491824,1730,860,1.5,0.0,0.0,4,6,10,78
9883,3,2.5,7.450079569807499,1720,2220,2.0,0.0,0.0,3,7,9,17
9884,3,2.5,7.668561108015897,1960,2280,2.0,0.0,0.0,3,8,1,17
9885,5,4.5,8.039157390473237,3100,1650,2.0,0.0,0.0,3,8,2,59
9886,5,2.75,7.9996785794994505,1710,2240,1.0,0.0,0.0,3,7,3,54
9887,4,1.5,7.484368643286131,1780,1350,1.5,0.0,0.0,4,7,12,60
9888,3,2.5,8.016317898503415,3030,3080,2.0,0.0,0.0,3,9,10,35
9889,4,1.75,7.989560449333865,1780,2120,1.0,0.0,2.0,4,8,2,47
9890,2,1.0,6.84587987526405,940,1630,1.0,0.0,0.0,5,7,3,73
9891,3,1.75,7.461640392208575,1740,880,1.0,0.0,0.0,3,7,5,68
9892,5,2.75,8.09559870137819,2050,3060,1.0,0.0,0.0,4,9,3,41
9893,3,1.0,7.299797366758161,1480,1480,1.0,0.0,0.0,3,7,2,64
9894,4,2.25,7.843848638152472,1580,2420,1.0,0.0,0.0,3,8,1,54
9895,4,2.25,7.820037989458753,1460,2000,1.0,0.0,0.0,3,8,1,44
9896,3,1.75,7.450079569807499,1720,1620,2.0,0.0,0.0,3,8,10,41
9897,4,3.5,8.04237800517328,3110,2910,2.0,0.0,0.0,3,8,9,8
9898,2,2.5,7.828038032125829,2510,2440,2.0,0.0,0.0,3,9,8,79
9899,3,2.5,7.215239978730097,1310,1365,3.0,0.0,0.0,3,7,5,19
9900,4,2.5,7.783224016336037,1800,2440,1.0,0.0,0.0,5,8,5,54
9901,4,2.5,7.832014180505469,2520,2130,2.0,0.0,0.0,3,7,5,23
9902,3,3.0,7.820037989458753,2490,2580,2.0,1.0,4.0,3,10,4,22
9903,3,1.75,7.365180126021013,1580,1460,1.0,0.0,0.0,5,7,11,68
9904,3,1.0,7.22983877815125,1380,1360,1.0,0.0,0.0,4,7,3,74
9905,4,2.5,8.313852267398207,4080,4080,2.0,0.0,2.0,4,11,7,39
9906,2,2.0,7.07326971745971,1180,1310,2.0,0.0,0.0,3,6,2,17
9907,4,1.75,7.736307096548285,1290,1820,1.0,0.0,3.0,3,7,11,63
9908,1,2.0,7.047517221357296,1150,1200,1.0,0.0,0.0,4,7,11,60
9909,3,1.5,7.673223121121708,1470,1750,1.5,0.0,0.0,3,7,7,94
9910,3,2.5,7.867105500316739,2610,2610,2.0,0.0,0.0,3,9,1,25
9911,4,2.0,7.444248649496705,1710,1550,1.0,0.0,0.0,3,7,3,72
9912,4,3.25,8.18004072349016,3569,2550,2.0,0.0,0.0,3,10,5,9
9913,3,1.5,6.956545443151569,1050,1100,1.0,0.0,0.0,5,6,9,53
9914,3,1.0,6.824373670043086,920,920,1.0,0.0,0.0,5,6,11,53
9915,2,2.0,7.038783541388542,1140,1880,1.0,0.0,0.0,3,6,12,79
9916,3,1.75,7.122866658599083,1240,1700,1.0,0.0,0.0,4,7,8,49
9917,3,1.0,7.595889917718538,1140,1160,1.0,0.0,0.0,3,7,10,76
9918,4,2.25,7.8632667240095735,1390,2110,1.0,0.0,0.0,3,8,7,44
9919,5,2.25,8.070906088787819,1600,3390,1.0,0.0,0.0,3,8,6,57
9920,4,3.0,7.696212639346407,2200,1430,1.0,0.0,0.0,3,6,7,62
9921,3,1.5,7.122866658599083,1240,1845,1.0,0.0,0.0,4,7,11,67
9922,3,3.25,7.3395376954076745,1540,1660,3.0,0.0,0.0,3,9,6,9
9923,3,1.0,7.162397497355718,1290,1160,1.5,0.0,0.0,3,7,4,96
9924,3,2.25,7.640123172695364,2080,2080,2.0,0.0,0.0,3,8,4,34
9925,3,2.5,7.8399193600125825,2540,2270,2.0,0.0,0.0,3,7,6,16
9926,5,2.5,8.064636475774222,3180,3180,2.0,0.0,0.0,4,10,5,32
9927,4,3.25,8.113726085970747,2240,2880,1.5,0.0,0.0,3,9,5,59
9928,3,2.0,7.687080155783135,1680,1850,1.5,0.0,2.0,4,8,6,92
9929,4,2.25,8.104703468371108,3310,3830,2.0,0.0,0.0,5,9,6,98
9930,4,2.5,7.55171221535131,1904,1560,2.0,0.0,0.0,5,7,1,23
9931,3,2.5,7.438383530044307,1700,1700,2.0,0.0,0.0,5,7,8,56
9932,3,1.75,7.5652752818989315,1930,2270,1.0,0.0,0.0,3,8,1,55
9933,4,2.5,8.006367567650246,3000,1550,2.0,0.0,0.0,3,8,8,30
9934,2,2.5,7.299797366758161,1390,2130,2.0,0.0,0.0,3,8,8,15
9935,3,2.25,7.67786350067821,2160,1970,2.0,0.0,0.0,3,7,8,28
9936,3,1.75,7.237059026124737,1390,1430,2.0,0.0,0.0,3,7,11,43
9937,4,2.25,7.962067308753666,1730,2370,1.0,0.0,0.0,5,8,12,71
9938,5,3.0,8.107720061910534,3320,2330,2.0,0.0,0.0,3,9,5,18
9939,2,1.0,7.402451520818244,1040,1780,1.0,0.0,0.0,4,7,11,85
9940,5,3.5,8.263590432617319,2540,3690,2.0,0.0,3.0,4,9,6,43
9941,3,1.75,7.575584651557793,1150,2560,1.0,0.0,0.0,3,7,7,43
9942,4,2.5,7.851661177889265,2570,2470,2.0,0.0,0.0,3,9,7,22
9943,3,1.5,7.450079569807499,1720,1590,1.5,0.0,0.0,4,7,5,70
9944,3,2.5,7.919356190660617,2750,1250,2.0,0.0,0.0,3,9,2,22
9945,4,1.0,7.426549072397305,1680,1740,1.5,0.0,0.0,3,7,9,111
9946,3,1.0,6.956545443151569,1050,1490,1.0,0.0,0.0,3,7,1,74
9947,3,2.5,7.682482446534506,2170,2150,2.5,0.0,0.0,3,8,4,14
9948,4,3.5,8.313852267398207,4080,3920,2.0,0.0,0.0,3,9,7,17
9949,4,2.0,7.585788821732034,1820,2090,1.0,0.0,0.0,3,8,6,61
9950,3,1.5,7.286191714702382,1460,1460,1.0,0.0,0.0,3,7,9,66
9951,2,2.5,7.122866658599083,1240,1430,2.0,0.0,0.0,3,7,6,36
9952,3,1.0,7.3777589082278725,1600,1430,1.0,0.0,0.0,4,7,7,64
9953,2,1.0,6.672032945461067,790,1310,1.0,0.0,0.0,3,7,5,49
9954,4,2.5,7.77485576666552,2380,2900,1.0,0.0,0.0,4,9,7,59
9955,2,2.25,7.1929342212158,1060,1580,2.0,0.0,0.0,3,8,11,17
9956,3,1.0,7.02108396428914,1120,1350,1.0,0.0,0.0,3,7,8,80
9957,3,2.5,7.489970898834801,1790,1850,2.0,0.0,0.0,3,8,7,24
9958,2,1.0,7.064759027791802,1170,1560,1.0,0.0,0.0,4,7,5,113
9959,4,1.5,7.473069088032197,1760,1760,1.5,0.0,0.0,3,7,8,71
9960,3,1.0,7.003065458786462,1100,1020,1.0,0.0,0.0,3,7,9,62
9961,3,1.75,7.122866658599083,1240,1570,1.0,0.0,0.0,3,7,7,36
9962,4,3.5,8.03268487596762,3080,2980,2.0,0.0,0.0,3,9,7,19
9963,3,1.75,7.533693709848633,1870,2030,1.0,0.0,0.0,5,9,6,64
9964,3,1.0,6.966024187106113,1060,1310,1.0,0.0,0.0,3,7,2,61
9965,4,1.75,7.3901814282264295,1620,1920,1.0,0.0,0.0,3,8,8,48
9966,3,2.5,7.333023014386481,1530,1540,2.0,0.0,0.0,3,7,4,21
9967,4,1.0,7.824046010856292,2500,2880,1.5,0.0,0.0,3,7,7,67
9968,3,2.5,7.979338895262328,1800,2480,1.0,0.0,4.0,4,9,5,68
9969,4,3.5,7.904703913873747,2040,2500,2.0,0.0,0.0,4,8,12,25
9970,2,1.0,7.293017679772782,1170,1570,1.0,0.0,0.0,4,7,7,106
9971,3,1.5,7.473069088032197,1760,1760,2.0,0.0,0.0,3,8,7,100
9972,4,2.5,7.799753318287247,2440,2860,2.0,0.0,0.0,3,9,6,35
9973,3,2.75,7.5443321080536885,1890,1800,2.0,0.0,0.0,4,9,11,43
9974,4,4.0,8.191463051326927,3610,3530,2.0,0.0,0.0,3,10,9,22
9975,4,2.75,8.089482474360754,2170,3480,1.0,0.0,0.0,4,10,5,54
9976,1,1.0,6.396929655216146,600,1480,1.0,0.0,0.0,3,6,4,102
9977,4,3.25,7.9229859587111955,1900,2760,2.0,0.0,0.0,3,8,8,8
9978,3,2.25,7.8160138391590275,1330,2500,1.0,0.0,4.0,3,9,9,55
9979,3,2.25,8.006367567650246,3000,2980,1.0,0.0,0.0,3,10,3,39
9980,2,1.0,6.721425700790643,830,1160,1.0,0.0,0.0,3,6,9,83
9981,4,2.5,7.560080465021827,1920,1860,2.0,0.0,0.0,3,8,11,30
9982,1,1.5,6.917705609835305,1010,1230,1.0,0.0,0.0,3,7,6,111
9983,3,1.75,7.6255950721324535,1300,2220,1.5,0.0,0.0,4,8,3,96
9984,3,3.5,8.32117830749028,2230,2500,1.0,0.0,1.0,3,10,2,22
9985,4,2.5,8.058327306580958,3160,3110,2.0,0.0,0.0,3,8,9,17
9986,3,1.75,7.3395376954076745,1200,1540,1.0,0.0,0.0,3,7,4,31
9987,5,3.0,8.016317898503415,1930,1280,1.5,0.0,0.0,4,7,2,109
9988,3,2.0,7.595889917718538,1430,1780,1.5,0.0,2.0,5,8,8,95
9989,3,1.75,7.4205789054108005,1340,1580,1.0,0.0,0.0,3,7,8,37
9990,5,3.25,8.391629968440892,2330,2460,2.0,0.0,0.0,4,9,10,21
9991,3,2.25,7.965545573129992,1710,1880,1.0,0.0,0.0,3,8,10,52
9992,4,2.5,7.851661177889265,2570,2570,2.0,0.0,0.0,3,9,6,22
9993,3,2.5,7.673223121121708,2150,2150,2.0,0.0,0.0,3,8,11,34
9994,5,1.75,7.5652752818989315,1930,1710,2.0,0.0,0.0,3,7,8,92
9995,2,1.0,6.779921907472252,880,1060,1.0,0.0,0.0,3,6,11,79
9996,3,1.0,7.07326971745971,1180,1290,1.0,0.0,0.0,4,7,7,52
9997,4,2.25,8.009695357742922,3010,2480,1.0,0.0,0.0,4,9,3,63
9998,2,2.5,7.696212639346407,2200,2700,1.0,0.0,3.0,3,8,5,15
9999,3,1.0,7.029972911706386,830,1050,1.0,0.0,0.0,3,6,2,78
10000,4,2.5,8.143226750367445,3440,3200,2.0,0.0,0.0,3,10,11,16
10001,2,1.5,7.07326971745971,990,1170,2.0,0.0,0.0,3,7,5,17
10002,2,1.5,6.813444599510896,820,2740,2.0,0.0,0.0,3,8,8,16
10003,3,2.5,7.383989457978509,1280,1480,2.0,0.0,0.0,3,7,3,15
10004,3,1.0,7.22983877815125,1380,1320,1.0,0.0,0.0,4,7,11,59
10005,3,1.5,7.484368643286131,1270,1320,1.0,0.0,0.0,4,7,4,55
10006,2,1.0,6.813444599510896,910,1310,1.0,0.0,0.0,3,6,8,86
10007,3,2.5,7.549609165154532,1900,2500,2.0,0.0,0.0,3,9,8,26
10008,3,2.25,7.7406644019172415,1300,2120,1.0,0.0,0.0,4,8,4,43
10009,3,3.0,7.753623546559746,1920,2330,2.0,0.0,0.0,3,9,8,18
10010,3,2.25,7.438383530044307,1250,2070,1.0,0.0,0.0,4,7,3,48
10011,4,2.5,7.896924656268864,2689,2665,2.0,0.0,0.0,3,9,2,16
10012,4,2.5,8.080237416216702,1870,2670,1.0,0.0,0.0,3,9,6,45
10013,4,2.5,7.851661177889265,1570,2440,1.0,0.0,0.0,4,8,1,64
10014,5,2.75,8.055157731819678,3150,1560,2.0,0.0,0.0,3,9,5,9
